total,pde,boundary,initial
2.800908405333757401e-04,1.658642577240243554e-04,2.967195996461668983e-06,1.112593745347112417e-04
3.408337361179292202e-04,2.065662993118166924e-04,1.500701387158187572e-06,1.327667268924415112e-04
3.264363622292876244e-04,2.102026192005723715e-04,1.613496237951039802e-06,1.146202557720243931e-04
3.350652987137436867e-04,1.992473844438791275e-04,2.127895186276873574e-06,1.336900168098509312e-04
3.253468021284788847e-04,2.033164346357807517e-04,3.210892600691295229e-06,1.188194655696861446e-04
3.362573334015905857e-04,2.022251428570598364e-04,5.444007001642603427e-06,1.285882026422768831e-04
3.319843381177634001e-04,1.851382548920810223e-04,4.102998900634702295e-06,1.427430834155529737e-04
3.536986478138715029e-04,2.040111576206982136e-04,2.359828613407444209e-06,1.473276643082499504e-04
2.894653007388114929e-04,1.820134348236024380e-04,2.820028385031037033e-06,1.046318502631038427e-04
3.301669785287231207e-04,2.152260567527264357e-04,2.304964482391369529e-06,1.126359493355266750e-04
3.334934590384364128e-04,2.236431173514574766e-04,2.049063823506003246e-06,1.078012573998421431e-04
4.053559387102723122e-04,3.063856565859168768e-04,3.013781451954855584e-06,9.595647861715406179e-05
3.486936911940574646e-04,2.346072142245247960e-04,9.272460374631918967e-06,1.048139965860173106e-04
2.878995728679001331e-04,1.872220600489526987e-04,4.213916326989419758e-06,9.646359831094741821e-05
5.085924058221280575e-04,4.208376631140708923e-04,5.641320967697538435e-06,8.211343083530664444e-05
2.935124794021248817e-04,2.067010500468313694e-04,5.537219294637907296e-06,8.127420733217149973e-05
3.067905781790614128e-04,1.956640335265547037e-04,2.661022790562128648e-06,1.084655086742714047e-04
2.860784297809004784e-04,1.771712559275329113e-04,2.157770722988061607e-06,1.067494013113901019e-04
2.856438804883509874e-04,1.910216815304011106e-04,4.218786216370062903e-06,9.040341683430597186e-05
3.877179115079343319e-04,2.816767082549631596e-04,1.006180355034302920e-05,9.597939788363873959e-05
3.071284736506640911e-04,2.161367301596328616e-04,2.207856596214696765e-06,8.878386870492249727e-05
2.794279716908931732e-04,1.937127090059220791e-04,1.967827301996294409e-06,8.374742901651188731e-05
2.817214408423751593e-04,1.903789816424250603e-04,1.691349211796477903e-06,8.965110464487224817e-05
2.445561112836003304e-04,1.646745076868683100e-04,1.619307568034855649e-06,7.826229557394981384e-05
2.897900994867086411e-04,1.925842952914535999e-04,5.805511136713903397e-06,9.140029578702524304e-05
2.807695127557963133e-04,1.908178237499669194e-04,6.420910267479484901e-06,8.353077282663434744e-05
2.156368427677080035e-04,1.465742680011317134e-04,2.005222768275416456e-06,6.705734995193779469e-05
2.673559356480836868e-04,1.782821636879816651e-04,2.386067308179917745e-06,8.668772352393716574e-05
2.242353366455063224e-04,1.392329286318272352e-04,3.203268533980008215e-06,8.179913857020437717e-05
2.491248305886983871e-04,1.598284579813480377e-04,4.859849468630272895e-06,8.443653496215119958e-05
2.736627648118883371e-04,1.863245415734127164e-04,7.293069756997283548e-06,8.004515257198363543e-05
2.583022578619420528e-04,1.705130271147936583e-04,8.691329639987088740e-06,7.909789565019309521e-05
2.423582482151687145e-04,1.568107254570350051e-04,5.956299446552293375e-06,7.959122012834995985e-05
2.183798933401703835e-04,1.358784647891297936e-04,3.961264610552461818e-06,7.854016439523547888e-05
2.348965208511799574e-04,1.529260189272463322e-04,5.190650881559122354e-06,7.677985558984801173e-05
2.808770514093339443e-04,1.933843304868787527e-04,4.573336809698957950e-06,8.291937410831451416e-05
3.615438472479581833e-04,2.809120342135429382e-04,2.106808096868917346e-06,7.852502312744036317e-05
3.022883320227265358e-04,2.110700588673353195e-04,1.799633309929049574e-06,8.941862324718385935e-05
2.176176494685932994e-04,1.246685569640249014e-04,3.159451352985342965e-06,8.978963887784630060e-05
2.608731156215071678e-04,1.530586596345528960e-04,3.585518697946099564e-06,1.042289222823455930e-04
2.768404083326458931e-04,1.699246495263651013e-04,3.574059974198462442e-06,1.033417065627872944e-04
3.402086149435490370e-04,2.115113311447203159e-04,2.802282779157394543e-06,1.258950069313868880e-04
2.891611657105386257e-04,1.806816144380718470e-04,5.868543212272925302e-06,1.026110257953405380e-04
3.032419481314718723e-04,2.079255500575527549e-04,2.960825213449425064e-06,9.235557809006422758e-05
2.869787858799099922e-04,2.030562318395823240e-04,8.863880793796852231e-06,7.505869143642485142e-05
3.359147522132843733e-04,2.563105081208050251e-04,8.898876330931670964e-06,7.070537685649469495e-05
2.108236512867733836e-04,1.424999936716631055e-04,3.542153081070864573e-06,6.478150316979736090e-05
2.467956219334155321e-04,1.703962625470012426e-04,4.069897840963676572e-06,7.232945790747180581e-05
2.879564126487821341e-04,2.217231085523962975e-04,4.246589469403261319e-06,6.198672053869813681e-05
2.538880216889083385e-04,1.810396352084353566e-04,6.734925591445062310e-06,6.611345452256500721e-05
2.498353132978081703e-04,1.865575031843036413e-04,4.775052275363123044e-06,5.850274465046823025e-05
2.195440320065245032e-04,1.410588301951065660e-04,5.765703008364653215e-06,7.271950016729533672e-05
2.286132948938757181e-04,1.404286595061421394e-04,2.922069825217477046e-06,8.526256715413182974e-05
2.384442777838557959e-04,1.455691235605627298e-04,3.105254563706694171e-06,8.976990648079663515e-05
2.749947598204016685e-04,1.830407854868099093e-04,2.992729378092917614e-06,8.896124199964106083e-05
5.515074008144438267e-04,4.466634709388017654e-04,3.391244263184489682e-06,1.014527006191201508e-04
2.277328749187290668e-04,1.428316754754632711e-04,1.766700961525202729e-06,8.313450234709307551e-05
2.128500782418996096e-04,1.379266614094376564e-04,2.684895207494264469e-06,7.223851571325212717e-05
3.703413240145891905e-04,2.965631138067692518e-04,4.226403689244762063e-06,6.955181743251159787e-05
2.221576578449457884e-04,1.502426457591354847e-04,6.497068170574493706e-06,6.541794573422521353e-05
2.494240761734545231e-04,1.755309640429913998e-04,2.258658923892653547e-06,7.163446571212261915e-05
2.945885353256016970e-04,2.187541685998439789e-04,1.634517047932604328e-06,7.419985922751948237e-05
2.238428132841363549e-04,1.355950080323964357e-04,2.072731831503915600e-06,8.617507410235702991e-05
2.623323816806077957e-04,1.831924164434894919e-04,4.369022008177125826e-06,7.477092731278389692e-05
3.373109502717852592e-04,2.395106130279600620e-04,7.916048161860089749e-06,8.988430636236444116e-05
4.569918673951178789e-04,3.753855125978589058e-04,3.689318873512092978e-06,7.791703683324158192e-05
4.064081585966050625e-04,3.244479594286531210e-04,2.484776132405386306e-06,7.947544509079307318e-05
3.422918962314724922e-04,2.666231594048440456e-04,3.080466740357223898e-06,7.258825644385069609e-05
2.615003904793411493e-04,1.724870526231825352e-04,3.242220373067539185e-06,8.577111293561756611e-05
3.016782575286924839e-04,2.358171623200178146e-04,2.160221811209339648e-06,6.370086339302361012e-05
4.742257297039031982e-04,3.989925608038902283e-04,6.548722012666985393e-06,6.868444324936717749e-05
2.336502511752769351e-04,1.600290124770253897e-04,4.548864126263651997e-06,6.907236820552498102e-05
2.320415660506114364e-04,1.520377991255372763e-04,3.441110493440646678e-06,7.656266097910702229e-05
2.902420528698712587e-04,2.057876699836924672e-04,8.147884727804921567e-06,7.630650361534208059e-05
6.454972899518907070e-04,5.591858644038438797e-04,4.949734375259140506e-06,8.136169344652444124e-05
3.461974847596138716e-04,2.748993574641644955e-04,4.702509613707661629e-06,6.659561768174171448e-05
4.985600244253873825e-04,4.296296683605760336e-04,5.642305040964856744e-06,6.328808376565575600e-05
2.812354359775781631e-04,1.981216337298974395e-04,5.777734259027056396e-06,7.733606616966426373e-05
3.542118647601455450e-04,2.923175343312323093e-04,3.593432666093576699e-06,5.830090231029316783e-05
2.244873030576854944e-04,1.510409638285636902e-04,4.472306045499863103e-06,6.897401908645406365e-05
2.004656998906284571e-04,1.331240928266197443e-04,3.269859917054418474e-06,6.407174805644899607e-05
3.897895803675055504e-04,3.252377500757575035e-04,7.238531907205469906e-06,5.731329292757436633e-05
2.565796603448688984e-04,1.908909471239894629e-04,1.822976855692104436e-06,6.386574386851862073e-05
1.935488253366202116e-04,1.299637369811534882e-04,4.138802978559397161e-06,5.944629447185434401e-05
2.232844854006543756e-04,1.569991582073271275e-04,2.314023049621027894e-06,6.397131073754280806e-05
6.169280968606472015e-04,5.394582985900342464e-04,3.850887878797948360e-06,7.361890311585739255e-05
3.862721496261656284e-04,3.204316017217934132e-04,3.291993380116764456e-06,6.254856998566538095e-05
2.887136652134358883e-04,2.261570916743949056e-04,3.554329396138200536e-06,5.900223914068192244e-05
2.317507023690268397e-04,1.675499370321631432e-04,3.854260739899473265e-06,6.034650141373276711e-05
4.439286421984434128e-04,3.714803606271743774e-04,6.913886409165570512e-06,6.553441926371306181e-05
1.737811689963564277e-04,1.116476196330040693e-04,5.875152055523358285e-06,5.625839548883959651e-05
1.908597478177398443e-04,1.297464186791330576e-04,9.020021934702526778e-06,5.209330993238836527e-05
2.112453512381762266e-04,1.338730071438476443e-04,1.002667067950824276e-05,6.734567432431504130e-05
3.207285772077739239e-04,2.605263143777847290e-04,4.535942025540862232e-06,5.566632535192184150e-05
3.402336151339113712e-04,2.690969267860054970e-04,2.789924110402353108e-06,6.834676605649292469e-05
5.633052205666899681e-04,5.029242020100355148e-04,3.404069957468891516e-06,5.697700544260442257e-05
1.735085970722138882e-04,1.356140419375151396e-04,2.807440068863797933e-06,3.508711961330845952e-05
4.229159967508167028e-04,3.795200900640338659e-04,1.748735485307406634e-06,4.164718120591714978e-05
3.627004334703087807e-04,3.021024167537689209e-04,4.870215889241080731e-06,5.572782538365572691e-05
3.429184434935450554e-04,2.755901368800550699e-04,7.782800821587443352e-06,5.954549851594492793e-05
3.746587608475238085e-04,3.072655526921153069e-04,2.362375653319759294e-06,6.503082113340497017e-05
4.611909680534154177e-04,4.015977610833942890e-04,2.358104211452882737e-06,5.723509821109473705e-05
2.249562239740043879e-04,1.831613044487312436e-04,4.902180080534890294e-06,3.689275035867467523e-05
1.721978624118492007e-04,1.293738605454564095e-04,2.545320967328734696e-06,4.027868271805346012e-05
2.755067253019660711e-04,2.222156472271308303e-04,3.291838993391138501e-06,4.999925295123830438e-05
2.425868296995759010e-04,1.984427217394113541e-04,2.253088041470618919e-06,4.189101309748366475e-05
3.493159892968833447e-04,2.939046244136989117e-04,3.939250746043398976e-06,5.147210322320461273e-05
2.090157213388010859e-04,1.534511975478380919e-04,3.788531330428668298e-06,5.177599086891859770e-05
2.253375423606485128e-04,1.690124918241053820e-04,5.756495738751254976e-06,5.056856389273889363e-05
3.457849961705505848e-04,2.835844352375715971e-04,7.164124326664023101e-06,5.503644933924078941e-05
2.308533585164695978e-04,1.561522367410361767e-04,7.742247362330090255e-06,6.695887714158743620e-05
2.150351065210998058e-04,1.433942961739376187e-04,6.662564828729955480e-06,6.497824506368488073e-05
2.013554912991821766e-04,1.316331326961517334e-04,2.757749371085083112e-06,6.696461059618741274e-05
2.732088905759155750e-04,1.942540984600782394e-04,1.909568936753203161e-06,7.704521703999489546e-05
2.256021834909915924e-04,1.610655162949115038e-04,1.992260877159424126e-06,6.254441541386768222e-05
3.035609261132776737e-04,2.315975580131635070e-04,1.149456693383399397e-06,7.081391231622546911e-05
2.636196441017091274e-04,2.106008614646270871e-04,1.345656983176013455e-06,5.167311610421165824e-05
2.033657219726592302e-04,1.504352258052676916e-04,6.451764875237131491e-06,4.647873720386996865e-05
1.762883039191365242e-04,1.318536233156919479e-04,3.135723773084464483e-06,4.129896478843875229e-05
1.970075245480984449e-04,1.532481837784871459e-04,5.289303430799918715e-07,4.323040775489062071e-05
1.822677731979638338e-04,1.404046342941001058e-04,2.907559064624365419e-06,3.895558620570227504e-05
2.084099396597594023e-04,1.716523256618529558e-04,4.349451955931726843e-06,3.240817022742703557e-05
2.265497168991714716e-04,1.826473599066957831e-04,3.066934823436895385e-06,4.083542444277554750e-05
3.492708492558449507e-04,2.889311581384390593e-04,8.392131348955444992e-06,5.194757250137627125e-05
2.319406194146722555e-04,1.545684062875807285e-04,1.304854231420904398e-05,6.432367081288248301e-05
2.647150540724396706e-04,1.694679667707532644e-04,1.230798261531163007e-05,8.293909195344895124e-05
2.059535909211263061e-04,1.352093822788447142e-04,2.536240572226233780e-06,6.820796988904476166e-05
1.702149747870862484e-04,1.077295091818086803e-04,2.096850494126556441e-06,6.038860738044604659e-05
2.269968972541391850e-04,1.726359332678839564e-04,1.193377784147742204e-06,5.316759052220731974e-05
1.891478168545290828e-04,1.353777188342064619e-04,2.107736690959427506e-06,5.166235496290028095e-05
4.396041622385382652e-04,3.906250640284270048e-04,4.518979039858095348e-06,4.446011735126376152e-05
2.775035391096025705e-04,2.236191357951611280e-04,1.217811586684547365e-05,4.170627289568074048e-05
2.089942281600087881e-04,1.521577505627647042e-04,4.220823939249385148e-06,5.261565820546820760e-05
1.609298924449831247e-04,9.904400212690234184e-05,2.806060820148559287e-06,5.907983722863718867e-05
4.413074057083576918e-04,3.867881023325026035e-04,2.671857146196998656e-06,5.184745896258391440e-05
1.871639979071915150e-04,1.300283474847674370e-04,6.469399522757157683e-06,5.066624362370930612e-05
3.478467406239360571e-04,2.875834179576486349e-04,1.000206884782528505e-05,5.026126746088266373e-05
1.892284635687246919e-04,1.280563592445105314e-04,1.402365523972548544e-05,4.714845272246748209e-05
3.470975789241492748e-04,2.708194660954177380e-04,7.836101758584845811e-06,6.844200834166258574e-05
2.406605635769665241e-04,1.586436410434544086e-04,3.035702548004337586e-06,7.898121839389204979e-05
4.141943354625254869e-04,3.434708632994443178e-04,1.703291445664945059e-06,6.902017048560082912e-05
2.210979582741856575e-04,1.525578700238838792e-04,1.899375661196245346e-06,6.664071406703442335e-05
2.493767242413014174e-04,1.916044857352972031e-04,1.115819600272516254e-06,5.665641219820827246e-05
2.348895941395312548e-04,1.777147117536514997e-04,2.168870196328498423e-06,5.500601400854066014e-05
1.962136011570692062e-04,1.267948828171938658e-04,1.087811142497230321e-05,5.854060145793482661e-05
3.205704852007329464e-04,2.628785150591284037e-04,4.064562745043076575e-06,5.362741649150848389e-05
3.517540171742439270e-04,2.988962805829942226e-04,4.692890797741711140e-06,4.816486034542322159e-05
2.470015315338969231e-04,1.991940225707367063e-04,3.383881676199962385e-06,4.442363569978624582e-05
1.596248184796422720e-04,9.428452904103323817e-05,5.453230187413282692e-06,5.988706470816396177e-05
1.566811406519263983e-04,9.356977534480392933e-05,6.550742000399623066e-06,5.656062785419635475e-05
2.324505039723590016e-04,1.532376918476074934e-04,9.995824257202912122e-06,6.921698513906449080e-05
2.753936860244721174e-04,1.997392682824283838e-04,8.743547368794679642e-06,6.691087037324905396e-05
3.736134967766702175e-04,2.996416878886520863e-04,9.523866538074798882e-06,6.444792961701750755e-05
2.101801801472902298e-04,1.594303757883608341e-04,2.561249857535585761e-06,4.818855086341500282e-05
6.783891585655510426e-04,6.354469805955886841e-04,1.303534304497588892e-06,4.163862467976287007e-05
5.721861962229013443e-04,5.221964675001800060e-04,3.760875870284507982e-06,4.622886626748368144e-05
2.457451773807406425e-04,1.950694422703236341e-04,7.691343853366561234e-06,4.298440035199746490e-05
5.051612388342618942e-04,4.570812161546200514e-04,8.020148243303992786e-07,4.727798295789398253e-05
3.074621199630200863e-04,2.418044896330684423e-04,3.556618366928887554e-06,6.210102583281695843e-05
