checkpoint,epoch,mse,mae,max_abs_error,relative_l2,train_total,train_pde,train_boundary,train_initial,figure,grid,device,dtype
checkpoint_epoch_017000.pt,17000,0.09202777357508678,0.1373267739255543,1.554198480525209,0.4938015191953837,0.06060153990983963,0.027668077498674393,0.0002452894696034491,0.03268817067146301,figures\comparison_epoch_017000.png,grids\grid_epoch_017000.npz,cpu,torch.float32
checkpoint_epoch_017500.pt,17500,0.07034050528858782,0.12693499893070923,1.5079312095502702,0.4317135759115216,0.05201920494437218,0.02370801568031311,0.0001656271779211238,0.02814556285738945,figures\comparison_epoch_017500.png,grids\grid_epoch_017500.npz,cpu,torch.float32
checkpoint_epoch_018000.pt,18000,0.05816358515977746,0.12776688735281272,1.4688816793860766,0.3925713018724833,0.03997379168868065,0.014787135645747185,0.0001528643915662542,0.02503379061818123,figures\comparison_epoch_018000.png,grids\grid_epoch_018000.npz,cpu,torch.float32
checkpoint_epoch_018500.pt,18500,0.039645914498222336,0.12269711797443636,1.3837227226657056,0.32410981585036985,0.04429265856742859,0.022028449922800064,0.0019838239531964064,0.02028038538992405,figures\comparison_epoch_018500.png,grids\grid_epoch_018500.npz,cpu,torch.float32
checkpoint_epoch_019000.pt,19000,0.12208474345574494,0.17066000088302988,1.5570683483832557,0.568752949054073,0.06285180896520615,0.01914205588400364,0.00021608808310702443,0.043493665754795074,figures\comparison_epoch_019000.png,grids\grid_epoch_019000.npz,cpu,torch.float32
checkpoint_epoch_019500.pt,19500,0.11746511987583705,0.1661023598091032,1.5729247336142738,0.5578885231129693,0.05831724777817726,0.015031415037810802,0.00022781472944188863,0.04305801913142204,figures\comparison_epoch_019500.png,grids\grid_epoch_019500.npz,cpu,torch.float32
checkpoint_epoch_020000.pt,20000,0.13527062671547152,0.1769671981076684,1.6183599869373881,0.5986799519725241,0.054182685911655426,0.02042127214372158,2.641346691234503e-05,0.0337349995970726,figures\comparison_epoch_020000.png,grids\grid_epoch_020000.npz,cpu,torch.float32
checkpoint_epoch_020500.pt,20500,0.12317109676535111,0.17380256363337235,1.6343519727352702,0.5712778273213952,0.053618572652339935,0.017925918102264404,0.0002234877902083099,0.035469166934490204,figures\comparison_epoch_020500.png,grids\grid_epoch_020500.npz,cpu,torch.float32
checkpoint_epoch_021000.pt,21000,0.17668928953173965,0.20571190393748565,1.6985727801482269,0.6842236420029069,0.09209993481636047,0.027219103649258614,0.0006781257106922567,0.0642027035355568,figures\comparison_epoch_021000.png,grids\grid_epoch_021000.npz,cpu,torch.float32
checkpoint_epoch_021500.pt,21500,0.15900045155268147,0.1890440694666447,1.704255367771823,0.6490709063048363,0.06238231807947159,0.018620729446411133,7.343385368585587e-05,0.043688155710697174,figures\comparison_epoch_021500.png,grids\grid_epoch_021500.npz,cpu,torch.float32
checkpoint_epoch_022000.pt,22000,0.19115641951223286,0.2095793693752426,1.7448170437972137,0.7116843368372903,0.07321775704622269,0.02358241379261017,0.0003078742593061179,0.04932747036218643,figures\comparison_epoch_022000.png,grids\grid_epoch_022000.npz,cpu,torch.float32
checkpoint_epoch_022500.pt,22500,0.2336459136979996,0.23167408672737427,1.8038654501986904,0.7868139641292106,0.09200568497180939,0.01766216568648815,0.0006756928632967174,0.07366782426834106,figures\comparison_epoch_022500.png,grids\grid_epoch_022500.npz,cpu,torch.float32
checkpoint_epoch_023000.pt,23000,0.28251711189603906,0.25617494044935174,1.82723804074053,0.8651976736506873,0.11616037786006927,0.02923460677266121,0.0002677211887203157,0.0866580531001091,figures\comparison_epoch_023000.png,grids\grid_epoch_023000.npz,cpu,torch.float32
checkpoint_epoch_023500.pt,23500,0.2829880738847719,0.2550399288948613,1.8517503316951198,0.8659185247493102,0.11178543418645859,0.02861829474568367,0.00012065006012562662,0.08304648846387863,figures\comparison_epoch_023500.png,grids\grid_epoch_023500.npz,cpu,torch.float32
checkpoint_epoch_024000.pt,24000,0.37692375509547466,0.307853319063095,1.8666412240673438,0.9993548365177399,0.1524568498134613,0.04516378417611122,0.0006425646133720875,0.10665049403905869,figures\comparison_epoch_024000.png,grids\grid_epoch_024000.npz,cpu,torch.float32
checkpoint_epoch_024500.pt,24500,0.36820686960226817,0.31075000108565115,1.9134972270083828,0.9877315075254384,0.1520352065563202,0.05009118467569351,0.0008231413667090237,0.10112088173627853,figures\comparison_epoch_024500.png,grids\grid_epoch_024500.npz,cpu,torch.float32
checkpoint_epoch_025000.pt,25000,0.44083453413467505,0.3462718292314507,1.894235969226493,1.0807637475605294,0.21422836184501648,0.05216319113969803,8.844700641930103e-05,0.16197672486305237,figures\comparison_epoch_025000.png,grids\grid_epoch_025000.npz,cpu,torch.float32
